"","V201231x","V201507x","V201600","V201549x","V202468x","V202543","V202557","V202576","V201200","V202452"
"6827",5,32,2,1,19,5,1,-1,7,3
"6828",7,45,2,1,18,2,1,-1,6,5
"6829",4,52,2,1,22,4,1,-1,4,3
"6830",6,34,2,5,1,4,1,-1,4,3
"6831",2,21,1,1,15,-6,-6,-6,99,-6
"6832",6,59,1,1,1,5,2,-1,6,2
"6833",7,57,2,1,4,5,1,-1,2,2
"6834",1,80,2,1,7,5,2,-1,2,1
"6835",4,68,2,2,8,5,2,-1,5,1
"6836",7,76,1,1,20,5,1,-1,7,2
"6837",7,80,1,1,-5,-6,-6,-6,6,-6
"6838",3,62,1,1,17,-1,2,-1,3,3
"6839",3,75,2,1,14,5,2,-1,4,3
"6840",6,26,2,1,13,5,2,-1,4,4
"6841",7,62,1,1,10,4,1,-1,6,1
"6842",3,36,1,1,19,4,2,-1,3,2
"6843",7,40,2,1,11,4,1,-1,6,4
"6844",4,42,2,1,18,5,2,-1,2,1
"6845",7,52,1,1,21,5,1,-1,6,4
"6846",1,63,2,1,14,5,2,-1,4,4
"6847",6,40,1,1,19,5,2,-1,6,3
"6848",5,69,1,1,4,4,1,-1,99,3
"6849",5,29,1,2,7,-6,-6,-6,4,-6
"6850",5,68,2,1,4,4,1,-1,4,3
"6851",4,-9,1,1,-9,-6,-6,-6,4,-6
"6852",7,72,1,1,22,-1,1,-1,6,2
"6853",7,40,2,1,20,-6,-6,-6,6,-6
"6854",6,69,2,1,11,-1,2,-1,4,2
"6855",1,62,2,1,15,4,2,-1,4,3
"6856",3,56,1,1,15,-1,1,-1,4,2
"6857",5,70,2,5,16,-1,2,-1,4,3
"6858",2,46,2,4,19,4,2,-1,4,3
"6859",1,63,1,1,22,-1,2,-1,2,3
"6860",7,33,2,1,17,5,2,-1,6,3
"6861",4,30,1,2,10,3,1,-1,4,1
"6862",1,36,2,1,16,4,2,-1,2,3
"6863",3,48,1,1,-9,-1,-9,-1,4,-9
"6864",7,31,1,3,20,5,1,-1,7,3
"6865",7,65,1,1,4,5,1,-1,6,2
"6866",7,57,2,3,11,-6,-6,-6,6,-6
"6867",7,58,2,1,8,4,1,-1,7,5
"6868",5,31,1,1,11,4,2,-1,5,5
"6869",2,46,1,1,10,-6,-6,-6,2,-6
"6870",1,77,1,1,11,-1,2,-1,2,2
"6871",7,73,2,3,6,4,1,-1,6,4
"6872",2,20,2,6,11,-1,1,-1,2,3
"6873",4,30,1,1,4,-1,2,-1,1,1
"6874",1,80,1,1,5,-6,-6,-6,99,-6
"6875",4,63,1,1,19,-1,2,-1,5,3
"6876",5,59,2,1,22,4,1,-1,4,2
"6877",1,66,1,1,16,5,2,-1,2,1
"6878",2,80,2,2,6,-6,-6,-6,4,-6
"6879",2,37,1,3,22,5,2,-1,3,2
"6880",7,50,1,1,1,-1,2,-1,6,5
"6881",2,27,2,3,1,3,1,-1,5,3
"6882",2,23,1,1,17,5,2,-1,2,1
"6883",2,30,1,1,8,2,1,-1,4,1
"6884",3,32,2,1,6,5,2,-1,3,2
"6885",1,65,2,1,18,5,2,-1,2,1
"6886",4,45,2,4,3,5,2,-1,4,2
"6887",6,60,1,1,10,-1,-9,-1,6,2
"6888",5,21,1,2,4,-6,-6,-6,4,-6
"6889",3,68,2,1,4,-1,2,-1,3,3
"6890",5,40,1,1,15,-1,1,-1,99,5
"6891",1,49,2,2,8,-7,-7,-7,2,-7
"6892",1,20,2,3,2,3,2,-1,2,1
"6893",6,51,2,1,16,5,2,-1,7,3
"6894",1,42,2,1,4,5,1,-1,4,2
"6895",3,56,2,2,1,5,1,-1,4,1
"6896",7,21,1,1,17,5,1,-1,7,3
"6897",7,35,1,1,14,4,1,-1,7,3
"6898",4,32,2,2,2,4,1,-1,99,3
"6899",1,41,1,1,22,-1,2,-1,2,3
"6900",4,20,1,2,2,-6,-6,-6,99,-6
"6901",7,67,2,1,6,5,2,-1,4,1
"6902",7,19,2,1,19,3,1,-1,7,3
"6903",3,23,2,3,1,4,2,-1,3,3
"6904",4,50,1,5,11,-1,2,-1,4,2
"6905",1,34,1,4,21,5,2,-1,4,3
"6906",4,35,2,1,1,4,2,-1,4,2
"6907",7,42,1,1,17,5,1,-1,6,2
"6908",7,-9,1,1,10,-1,1,-1,5,2
"6909",7,28,1,1,13,4,2,-1,7,3
"6910",4,33,1,1,22,-1,2,-1,4,1
"6911",7,75,2,1,-9,-6,-6,-6,99,-6
"6912",3,41,2,1,6,5,2,-1,4,3
"6913",3,61,2,1,4,3,2,-1,2,1
"6914",3,32,1,4,4,5,2,-1,3,2
"6915",2,42,1,1,17,-6,-6,-6,4,-6
"6916",6,34,1,2,1,5,2,-1,99,1
"6917",3,49,1,4,21,-6,-6,-6,4,-6
"6918",6,64,2,1,10,-6,-6,-6,4,-6
"6919",3,38,1,2,7,5,1,-1,3,2
"6920",4,65,2,1,13,-6,-6,-6,99,-6
"6921",1,36,2,1,10,-1,2,-1,1,1
"6922",4,66,1,1,4,4,2,-1,4,3
"6923",7,71,1,1,11,3,1,-1,7,3
"6924",1,32,2,1,15,2,2,-1,2,2
"6925",5,65,2,1,6,5,1,-1,99,1
"6926",7,54,1,3,19,5,2,-1,7,2
"6927",5,51,2,1,-9,-1,1,-1,5,2
"6928",1,38,1,2,7,1,1,-1,99,1
"6929",1,-9,1,3,8,-1,2,-1,4,2
"6930",5,44,1,1,15,5,1,-1,6,1
"6931",1,60,1,2,13,5,1,-1,99,2
"6932",5,46,2,1,19,4,2,-1,4,3
"6933",3,72,1,1,22,5,2,-1,4,1
"6934",1,22,1,3,9,5,2,-1,2,2
"6935",7,69,2,1,6,5,1,-1,6,3
"6936",1,74,1,1,19,3,2,-1,2,2
"6937",1,73,2,1,3,4,2,-1,4,2
"6938",1,77,2,1,6,-1,2,-1,4,2
"6939",1,73,1,1,7,2,2,-1,99,2
"6940",2,51,1,1,22,4,2,-1,1,2
"6941",7,59,1,1,10,3,1,-1,6,2
"6942",7,70,1,1,7,2,1,-1,6,4
"6943",7,53,1,1,21,5,2,-1,6,2
"6944",2,75,1,3,4,5,2,-1,4,3
"6945",7,50,1,1,10,5,2,-1,6,3
"6946",4,80,2,1,4,5,2,-1,3,2
"6947",7,43,2,3,22,-6,-6,-6,5,-6
"6948",1,80,1,1,5,5,2,-1,2,2
"6949",6,80,1,1,11,-1,2,-1,5,4
"6950",3,34,2,4,16,5,2,-1,3,3
"6951",1,67,2,1,-9,-1,2,-1,2,2
"6952",1,57,2,3,20,-1,2,-1,2,2
"6953",7,64,2,1,20,-6,-6,-6,6,-6
"6954",1,51,1,1,14,4,2,-1,3,3
"6955",6,56,2,1,19,5,1,-1,4,1
"6956",7,42,2,1,21,5,2,-1,6,3
"6957",2,-9,2,1,14,4,2,-1,2,1
"6958",4,74,1,5,20,-1,2,-1,99,3
"6959",3,66,2,1,5,-1,2,-1,3,3
"6960",7,44,2,6,1,5,2,-1,6,3
"6961",3,27,2,1,9,-6,-6,-6,1,-6
"6962",5,25,1,1,6,5,1,-1,5,3
"6963",5,51,2,1,8,5,1,-1,6,2
"6964",6,52,1,1,5,5,1,-1,99,4
"6965",5,73,1,-9,1,-1,1,-1,6,2
"6966",4,35,1,3,19,5,2,-1,4,3
"6967",-9,43,2,1,20,4,2,-1,99,1
"6968",3,45,1,1,22,5,2,-1,3,2
"6969",1,-9,2,2,1,5,1,-1,4,1
"6970",2,27,1,4,20,5,2,-1,1,2
"6971",5,27,2,4,10,-6,-6,-6,2,-6
"6972",7,37,1,1,16,4,1,-1,7,1
"6973",7,52,2,1,16,1,1,-1,7,5
"6974",5,73,2,1,12,-1,2,-1,6,4
"6975",5,40,1,2,22,5,1,-1,5,4
"6976",2,71,2,1,15,5,2,-1,4,1
"6977",6,-9,2,1,17,4,2,-1,6,3
"6978",2,30,2,3,10,5,1,-1,2,1
"6979",2,26,2,6,8,5,1,-1,4,3
"6980",2,29,2,1,17,2,2,-1,3,3
"6981",2,51,2,3,1,-6,-6,-6,4,-6
"6982",5,57,2,1,13,-1,1,-1,5,3
"6983",4,52,1,4,10,5,1,-1,99,3
"6984",7,75,2,1,20,5,2,-1,6,2
"6985",1,25,1,2,2,5,2,-1,2,5
"6986",5,-9,1,1,2,4,1,-1,99,4
"6987",6,48,1,1,21,5,2,-1,4,3
"6988",1,30,1,4,1,-1,2,-1,2,3
"6989",6,25,2,1,16,-6,-6,-6,99,-6
"6990",1,39,2,2,5,5,2,-1,4,3
"6991",3,21,1,1,19,5,2,-1,2,1
"6992",4,32,1,1,8,5,2,-1,99,4
"6993",1,30,2,1,10,5,2,-1,3,1
"6994",4,52,1,3,10,-6,-6,-6,99,-6
"6995",1,65,2,1,1,5,2,-1,2,3
"6996",3,63,1,1,5,5,2,-1,4,3
"6997",4,38,-9,1,-9,5,2,-1,4,2
"6998",4,56,1,1,21,-1,2,-1,4,3
"6999",1,73,2,1,9,5,2,-1,2,2
"7000",5,34,1,1,7,-1,2,-1,5,4
"7001",2,56,2,2,1,-6,-6,-6,6,-6
"7002",6,38,1,1,20,5,2,-1,6,2
"7003",7,61,1,1,22,-1,1,-1,6,2
"7004",6,75,2,1,1,5,1,-1,3,3
"7005",2,42,1,1,12,5,2,-1,3,1
"7006",7,59,2,1,1,4,1,-1,6,2
"7007",4,61,2,1,-9,5,2,-1,4,2
"7008",7,38,2,1,9,5,1,-1,4,5
"7009",6,34,1,1,11,-1,1,-1,6,4
"7010",3,36,2,3,17,1,2,-1,4,2
"7011",1,74,1,1,17,-1,2,-1,2,2
"7012",6,64,1,1,21,4,1,-1,6,3
"7013",6,22,2,1,13,5,2,-1,5,2
"7014",5,77,1,-9,2,-1,1,-1,6,3
"7015",6,-9,1,-9,1,-6,-6,-6,-9,-6
"7016",3,37,1,1,1,3,1,-1,4,2
"7017",5,36,1,1,1,-1,1,-1,4,5
"7018",5,51,1,1,1,5,1,-1,6,4
"7019",3,27,1,1,13,4,2,-1,2,3
"7020",2,37,2,2,6,5,1,-1,4,1
"7021",-9,49,2,4,7,-1,-9,-1,99,5
"7022",3,28,2,3,17,4,1,-1,2,2
"7023",4,40,2,1,20,4,2,-1,2,2
"7024",4,46,1,4,6,5,2,-1,4,4
"7025",7,21,2,3,11,-1,1,-1,6,5
"7026",7,63,2,1,-9,5,1,-1,6,3
"7027",1,68,1,1,11,-1,2,-1,2,2
"7028",7,27,1,1,16,4,1,-1,6,4
"7029",4,80,1,3,18,-6,-6,-6,4,-6
"7030",2,77,2,1,15,5,1,-1,4,2
"7031",1,64,2,1,14,4,2,-1,4,2
"7032",5,29,1,1,13,5,1,-1,99,3
"7033",5,29,1,1,2,4,2,-1,4,3
"7034",1,60,2,-9,-9,-6,-6,-6,99,-6
"7035",1,22,1,3,2,5,2,-1,2,1
"7036",7,39,2,1,1,5,1,-1,99,1
"7037",1,67,1,1,17,4,2,-1,3,3
"7038",1,53,2,1,22,4,2,-1,2,2
"7039",4,63,2,1,-9,5,2,-1,4,2
"7040",1,50,1,1,4,5,2,-1,2,2
"7041",2,49,1,1,15,-1,2,-1,2,2
"7042",7,57,1,1,8,5,1,-1,6,3
"7043",5,70,1,1,22,-1,2,-1,3,3
"7044",4,28,1,1,15,5,2,-1,99,3
"7045",3,47,2,1,18,3,2,-1,2,2
"7046",4,28,2,3,9,5,2,-1,4,4
"7047",1,55,2,1,16,-1,2,-1,4,2
"7048",6,62,2,1,11,-1,1,-1,5,1
"7049",7,62,1,1,20,5,2,-1,6,2
"7050",1,47,2,3,15,4,2,-1,2,1
"7051",7,80,1,1,1,-1,1,-1,-9,2
"7052",2,80,2,1,1,5,2,-1,2,3
"7053",7,57,1,3,22,-6,-6,-6,6,-6
"7054",7,56,2,1,19,5,1,-1,6,2
"7055",-9,77,2,2,-9,5,2,-1,99,1
"7056",7,18,1,5,10,5,1,-1,6,3
"7057",7,65,2,1,8,5,1,-1,4,3
"7058",7,30,1,3,10,4,2,-1,4,2
"7059",7,66,2,1,1,4,1,-1,99,2
"7060",4,45,2,5,11,5,1,-1,5,3
"7061",6,26,1,1,9,-1,2,-1,5,2
"7062",7,28,1,1,16,5,1,-1,1,5
"7063",3,36,2,1,21,-1,1,-1,99,1
"7064",7,36,2,1,18,5,2,-1,7,3
"7065",7,76,1,3,8,-6,-6,-6,7,-6
"7066",7,59,1,1,5,5,1,-1,7,1
"7067",6,-9,2,1,17,4,1,-1,6,2
"7068",7,57,2,1,17,-7,-7,-7,6,-7
"7069",5,35,2,1,22,5,2,-1,4,2
"7070",7,42,1,5,11,5,2,-1,4,2
"7071",4,35,2,4,21,-1,2,-1,4,2
"7072",3,41,1,1,22,5,2,-1,2,2
"7073",5,37,1,2,11,4,1,-1,6,4
"7074",7,53,2,1,7,5,1,-1,6,3
"7075",3,26,2,1,8,4,2,-1,4,2
"7076",2,45,1,3,11,4,1,-1,4,2
"7077",5,32,2,1,10,-5,-5,-5,4,-5
"7078",5,37,1,1,16,4,1,-1,4,4
"7079",4,38,2,1,3,5,1,-1,4,3
"7080",7,50,2,1,16,4,1,-1,6,2
"7081",7,36,2,1,15,5,1,-1,5,3
"7082",4,53,1,1,7,5,1,-1,4,3
"7083",7,-9,1,1,1,-1,1,-1,5,3
"7084",3,25,2,1,1,4,2,-1,4,1
"7085",7,42,1,1,20,5,-9,-1,7,3
"7086",7,25,2,1,22,5,1,-1,6,2
"7087",2,61,2,1,22,5,2,-1,3,2
"7088",3,27,1,1,14,-1,2,-1,4,2
"7089",5,41,1,6,8,5,2,-1,5,3
"7090",1,56,1,2,10,4,2,-1,4,4
"7091",3,31,1,1,7,4,2,-1,2,3
"7092",5,26,1,1,6,5,1,-1,6,3
"7093",4,61,1,1,22,5,2,-1,3,2
"7094",3,44,1,1,22,-1,2,-1,4,3
"7095",7,77,1,1,1,-1,1,-1,5,4
"7096",7,27,1,1,16,-1,1,-1,99,3
"7097",6,77,2,1,9,4,2,-1,5,3
"7098",3,-9,1,3,10,4,2,-1,4,3
"7099",1,31,1,1,21,-7,-7,-7,2,-7
"7100",1,47,2,1,20,5,2,-1,4,2
"7101",3,27,2,3,1,5,1,-1,99,3
"7102",1,69,2,6,17,4,2,-1,1,2
"7103",5,66,1,1,22,-1,2,-1,5,5
"7104",5,-9,1,1,20,-1,1,-1,7,5
"7105",1,65,2,1,17,-6,-6,-6,6,-6
"7106",4,18,1,3,8,-6,-6,-6,6,-6
"7107",6,64,2,1,16,5,2,-1,5,2
"7108",1,22,1,2,1,-1,1,-1,99,5
"7109",3,42,1,3,8,5,1,-1,2,3
"7110",4,54,2,1,17,3,1,-1,3,3
"7111",7,52,2,1,18,5,1,-1,6,4
"7112",7,80,1,1,5,-1,2,-1,7,4
"7113",2,28,2,1,21,4,2,-1,3,2
"7114",6,63,1,1,3,3,2,-1,6,4
"7115",1,34,2,1,20,5,2,-1,2,2
"7116",5,72,2,1,17,-1,1,-1,5,3
"7117",1,63,1,1,7,4,2,-1,4,2
"7118",1,35,2,1,19,-1,2,-1,2,2
"7119",1,-9,1,5,-9,-1,1,-1,99,-9
"7120",7,69,2,1,4,-7,-7,-7,6,-7
"7121",2,57,1,1,22,5,2,-1,4,1
"7122",6,28,2,1,3,5,1,-1,99,5
"7123",4,67,1,1,9,-1,1,-1,4,-9
"7124",7,66,1,1,14,4,1,-1,6,3
"7125",5,41,1,5,1,5,-5,-5,5,2
"7126",4,65,2,6,3,5,2,-1,5,2
"7127",2,36,2,5,16,4,1,-1,4,1
"7128",7,72,1,1,19,5,2,-1,6,4
"7129",4,60,1,1,1,-1,2,-1,99,4
"7130",7,25,2,1,22,2,2,-1,6,2
"7131",2,51,1,1,22,5,2,-1,3,3
"7132",6,42,1,1,21,-1,1,-1,5,3
"7133",7,55,2,1,3,5,2,-1,4,3
"7134",1,39,1,1,1,5,2,-1,3,2
"7135",5,32,2,2,15,4,2,-1,6,2
"7136",2,30,1,4,10,-6,-6,-6,2,-6
"7137",1,42,1,2,8,4,1,-1,99,2
"7138",2,40,2,1,8,-1,1,-1,4,3
"7139",7,59,2,3,8,4,1,-1,5,1
"7140",1,-9,2,1,19,-1,2,-1,2,4
"7141",1,80,2,1,11,5,2,-1,4,2
"7142",4,57,1,3,10,5,1,-1,4,2
"7143",7,80,2,1,6,-1,1,-1,4,2
"7144",1,36,2,3,1,4,2,-1,99,3
"7145",1,27,1,2,1,1,1,-1,99,1
"7146",7,32,1,4,15,5,1,-1,6,4
"7147",2,67,2,1,1,5,2,-1,99,3
"7148",7,52,2,1,6,5,1,-1,6,2
"7149",1,69,2,1,3,4,2,-1,2,2
"7150",4,57,1,3,22,-1,1,-1,99,3
"7151",2,18,2,1,4,5,1,-1,99,2
"7152",1,52,2,3,20,-1,2,-1,99,3
"7153",3,39,2,1,17,5,2,-1,3,3
"7154",1,62,2,1,21,4,2,-1,3,1
"7155",2,-9,-9,1,-9,-6,-6,-6,3,-6
"7156",7,60,2,1,17,4,1,-1,99,3
"7157",6,35,1,1,11,5,1,-1,3,5
"7158",3,27,2,1,20,5,2,-1,3,3
"7159",6,27,2,1,8,4,2,-1,3,3
"7160",3,34,2,6,17,-1,1,-1,4,1
"7161",3,68,2,1,17,4,2,-1,3,2
"7162",3,32,2,3,15,4,1,-1,4,2
"7163",3,35,1,5,6,4,1,-1,4,1
"7164",2,62,2,1,8,-6,-6,-6,99,-6
"7165",4,80,1,1,9,5,2,-1,99,2
"7166",4,-9,2,6,-9,3,2,-1,2,3
"7167",1,60,1,2,8,4,2,-1,2,3
"7168",1,34,1,1,14,-1,2,-1,2,3
"7169",4,55,2,3,10,5,2,-1,99,3
"7170",3,51,2,5,10,5,1,-1,4,3
"7171",6,39,1,1,17,-1,2,-1,6,2
"7172",5,64,2,1,21,5,2,-1,5,2
"7173",4,63,2,1,5,5,2,-1,4,3
"7174",1,46,1,1,16,4,2,-1,2,5
"7175",1,72,2,1,4,-1,2,-1,2,3
"7176",6,80,2,1,11,5,2,-1,4,3
"7177",7,66,2,1,6,3,1,-1,99,1
"7178",1,60,1,2,9,-1,1,-1,2,2
"7179",2,21,1,3,3,4,1,-1,4,2
"7180",5,35,1,1,21,5,2,-1,5,3
"7181",5,22,1,1,16,-1,1,-1,4,4
"7182",7,39,1,6,13,-6,-6,-6,6,-6
"7183",2,25,2,1,12,4,2,-1,2,1
"7184",1,-9,1,1,4,5,2,-1,2,2
"7185",6,32,2,1,15,5,2,-1,4,5
"7186",1,48,2,1,12,-1,2,-1,2,3
"7187",1,-9,1,1,-9,-1,2,-1,2,2
"7188",1,30,2,1,16,2,2,-1,2,1
"7189",2,52,1,3,1,5,2,-1,99,2
"7190",7,60,1,1,22,5,2,-1,6,3
"7191",2,39,1,1,19,5,2,-1,4,4
"7192",2,49,2,1,22,4,2,-1,3,2
"7193",5,48,2,1,22,-6,-6,-6,4,-6
"7194",1,68,2,1,14,4,2,-1,2,3
"7195",6,51,1,1,10,5,2,-1,99,2
"7196",7,78,1,1,10,4,1,-1,6,3
"7197",1,58,2,1,18,5,2,-1,2,1
"7198",7,80,1,1,-9,-6,-6,-6,7,-6
"7199",6,45,1,1,22,5,2,-1,6,1
"7200",4,63,1,1,12,-5,-5,-5,3,-5
"7201",3,38,2,1,18,5,2,-1,2,3
"7202",7,80,1,1,15,-1,2,-1,6,3
"7203",7,71,1,1,10,4,1,-1,6,2
"7204",7,54,1,1,8,4,1,-1,99,3
"7205",7,69,2,1,7,4,1,-1,7,2
"7206",5,22,2,1,15,4,2,-1,6,2
"7207",2,58,2,5,19,4,2,-1,3,3
"7208",7,34,1,1,7,4,1,-1,6,5
"7209",1,48,1,1,2,5,2,-1,1,2
"7210",5,80,2,1,22,4,1,-1,6,1
"7211",4,51,1,1,17,5,2,-1,4,3
"7212",1,71,1,1,1,-1,1,-1,99,4
"7213",7,61,2,1,15,4,2,-1,4,3
"7214",4,-9,2,-9,5,4,1,-1,4,1
"7215",1,78,1,1,13,5,2,-1,3,3
"7216",1,57,2,1,-9,-1,2,-1,1,1
"7217",2,44,2,3,5,-1,1,-1,99,3
"7218",5,-9,2,-9,-9,5,1,-1,5,1
"7219",1,63,2,1,8,4,2,-1,6,2
"7220",1,47,2,2,14,4,1,-1,99,3
"7221",3,26,2,3,13,5,2,-1,3,3
"7222",3,57,1,1,6,5,2,-1,4,3
"7223",1,56,2,2,6,-1,2,-1,4,2
"7224",5,53,1,3,1,5,2,-1,5,2
"7225",7,48,2,1,18,5,1,-1,5,3
"7226",5,50,1,3,4,-1,1,-1,4,5
"7227",7,34,2,1,-9,5,1,-1,6,3
"7228",5,73,1,1,10,5,2,-1,5,4
"7229",5,57,1,1,21,5,2,-1,6,3
"7230",7,41,1,1,21,-1,1,-1,99,4
"7231",5,59,2,1,21,5,2,-1,5,3
"7232",7,67,1,1,19,-6,-6,-6,6,-6
"7233",2,54,1,1,22,-6,-6,-6,2,-6
"7234",7,72,1,1,17,3,1,-1,6,2
"7235",4,33,1,2,1,5,1,-1,99,5
"7236",5,54,2,1,17,1,1,-1,5,2
"7237",4,22,2,1,4,4,1,-1,4,4
"7238",2,44,2,1,21,5,2,-1,3,3
"7239",2,30,1,1,18,5,1,-1,4,2
"7240",5,74,2,1,1,-6,-6,-6,5,-6
"7241",4,37,1,1,6,5,2,-1,3,4
"7242",5,28,1,1,8,2,1,-1,7,4
"7243",4,18,1,1,11,5,1,-1,99,4
"7244",4,56,2,1,-9,-6,-6,-6,4,-6
"7245",3,39,1,1,21,5,2,-1,2,2
"7246",7,71,1,1,17,3,1,-1,6,3
"7247",3,23,2,1,4,4,2,-1,3,1
"7248",7,47,1,1,15,5,1,-1,6,4
"7249",7,45,2,1,9,-1,1,-1,6,3
"7250",5,28,1,1,15,2,2,-1,4,2
"7251",5,38,2,1,17,4,1,-1,4,3
"7252",7,70,2,1,6,5,1,-1,7,4
"7253",4,-9,2,3,1,-1,1,-1,4,5
"7254",2,39,2,4,13,-6,-6,-6,4,-6
"7255",1,34,2,1,21,5,2,-1,1,3
"7256",1,43,2,3,-5,4,1,-1,4,3
"7257",5,46,2,1,2,-6,-6,-6,99,-6
"7258",1,69,2,2,10,-6,-6,-6,99,-6
"7259",7,80,1,1,-9,-1,1,-1,6,3
"7260",4,54,2,6,2,4,1,-1,4,4
"7261",4,64,2,2,13,5,1,-1,5,4
"7262",7,70,2,1,16,3,2,-1,3,3
"7263",4,-9,1,1,18,-1,1,-1,4,5
"7264",3,-9,2,3,6,-5,-5,-5,5,-5
"7265",1,46,2,1,21,4,2,-1,3,2
"7266",5,73,2,1,20,-1,2,-1,5,3
"7267",7,42,2,3,20,5,1,-1,6,4
"7268",1,43,2,1,19,5,1,-1,2,2
"7269",1,64,2,1,22,-1,2,-1,2,1
"7270",5,59,1,1,21,-1,2,-1,6,3
"7271",4,34,2,1,2,4,1,-5,99,3
"7272",6,50,1,3,10,-6,-6,-6,6,-6
"7273",5,57,2,1,3,-6,-6,-6,6,-6
"7274",1,38,2,2,17,1,2,-1,2,3
"7275",7,76,2,1,-9,-6,-6,-6,6,-6
"7276",5,51,2,1,13,5,1,-1,5,3
"7277",7,30,2,5,4,5,1,-1,6,2
"7278",5,48,2,1,17,-1,2,-1,4,4
"7279",1,47,2,2,1,5,1,-1,4,1
"7280",5,62,2,1,9,4,2,-1,6,4
"7281",5,80,2,1,5,-1,1,-1,6,2
"7282",5,35,1,6,20,4,2,-1,4,1
"7283",7,72,2,1,10,5,1,-1,6,3
"7284",3,58,1,1,20,5,2,-1,3,3
"7285",4,40,2,3,12,5,2,-1,4,3
"7286",1,72,1,3,4,-1,2,-1,6,1
"7287",7,35,1,1,12,-6,-6,-6,99,-6
"7288",7,37,1,1,21,5,2,-1,6,2
"7289",7,70,2,1,10,4,1,-1,5,3
"7290",6,52,2,1,-9,-6,-6,-6,99,-6
"7291",1,64,2,3,6,5,2,-1,3,1
"7292",3,76,2,1,20,5,2,-1,4,4
"7293",3,21,1,1,6,5,2,-1,2,3
"7294",2,22,2,1,3,5,2,-1,99,3
"7295",6,49,1,1,15,-1,2,-1,6,2
"7296",6,36,2,1,1,4,2,-1,5,5
"7297",7,71,2,1,1,5,1,-1,6,1
"7298",2,40,2,3,1,4,2,-1,4,4
"7299",2,80,2,1,7,5,2,-1,3,3
"7300",1,67,-9,-9,15,-1,2,-1,4,2
"7301",7,73,2,1,6,5,1,-1,6,3
"7302",7,21,2,1,4,5,2,-1,99,3
"7303",4,59,2,2,1,5,2,-1,99,1
"7304",7,25,1,3,6,-6,-6,-6,4,-6
"7305",4,32,1,1,20,-6,-6,-6,4,-6
"7306",2,68,2,2,14,-1,2,-1,99,3
"7307",1,60,2,4,10,4,2,-1,3,2
"7308",1,63,2,1,1,4,1,-1,99,1
"7309",6,44,2,1,21,5,2,-1,6,4
"7310",3,41,2,1,3,5,2,-1,2,2
"7311",7,52,2,1,20,5,2,-1,6,3
"7312",-8,44,2,2,13,4,1,-1,4,5
"7313",4,60,2,1,10,-1,-9,-1,99,2
"7314",5,36,1,2,14,5,1,-1,6,4
"7315",1,47,2,2,1,2,1,-1,99,5
"7316",6,80,2,1,11,5,1,-1,99,3
"7317",6,43,2,1,17,5,2,-1,4,3
"7318",5,66,2,1,13,5,1,-1,4,4
"7319",4,68,2,1,13,-1,2,-1,99,1
"7320",3,80,2,1,10,-7,-7,-7,4,-7
"7321",5,48,1,1,11,5,1,-1,7,3
"7322",5,59,2,1,4,5,2,-1,6,2
"7323",1,19,2,1,1,-1,2,-1,1,5
"7324",3,55,1,1,19,4,2,-1,1,3
"7325",2,25,2,3,20,5,2,-1,3,3
"7326",1,25,2,1,4,5,2,-1,1,1
"7327",3,26,2,1,7,-6,-6,-6,4,-6
"7328",1,24,2,1,3,1,1,-1,2,1
"7329",7,70,1,1,10,5,1,-1,99,3
"7330",6,60,2,1,20,-1,1,-1,5,3
"7331",1,64,2,1,16,5,2,-1,1,2
"7332",1,64,2,1,15,4,2,-1,2,1
"7333",1,73,1,1,16,5,2,-1,2,2
"7334",1,79,1,1,15,-1,2,-1,1,2
"7335",7,80,1,1,8,5,1,-1,6,4
"7336",4,73,2,5,1,5,1,-1,5,1
"7337",5,38,1,1,16,-1,1,-1,5,3
"7338",3,70,1,1,21,-1,2,-1,2,4
"7339",5,43,2,5,9,4,1,-1,5,4
"7340",7,65,1,1,16,-1,1,-1,99,5
"7341",3,56,2,1,21,5,2,-1,2,2
"7342",4,50,2,3,19,5,2,-1,99,3
"7343",6,74,1,1,11,-1,2,-1,6,3
"7344",4,47,2,1,14,5,2,-1,4,1
"7345",3,61,1,4,8,-1,2,-1,4,1
"7346",6,72,1,1,15,5,2,-1,99,2
"7347",7,-9,2,1,15,-1,1,-1,99,5
"7348",5,27,1,1,8,5,-9,-1,99,4
"7349",1,53,1,2,21,5,2,-1,1,1
"7350",6,50,2,1,8,5,1,-1,99,3
"7351",7,60,2,1,10,5,1,-1,99,3
"7352",6,35,2,1,16,4,1,-1,4,2
"7353",3,38,2,1,6,-5,-5,-5,2,-5
"7354",3,35,1,1,13,1,2,-1,99,3
"7355",2,46,1,3,10,-1,2,-1,-9,4
"7356",2,59,2,6,5,4,2,-1,3,2
"7357",6,60,2,1,3,4,2,-1,99,3
"7358",3,52,2,3,22,3,2,-1,4,2
"7359",7,30,1,1,1,5,1,-1,6,1
"7360",3,38,1,1,6,5,1,-1,2,3
"7361",4,54,1,1,18,5,1,-1,99,4
"7362",7,46,1,1,21,5,2,-1,3,3
"7363",1,29,2,6,21,5,2,-1,1,1
"7364",4,37,1,3,16,-1,1,-1,99,5
"7365",3,36,1,1,12,4,2,-1,3,2
"7366",-9,-9,2,-9,1,5,1,-1,99,-9
"7367",7,62,2,1,4,5,1,-1,6,3
"7368",3,77,1,2,17,5,2,-1,99,3
"7369",5,72,1,3,7,4,1,-1,5,1
